"year","cc","dlgdp_pc","disaster","recession","normal","expansion","boom"
2015,"LUX",0.0205647103194868,NA,NA,0.0205647103194868,NA,NA
2016,"LUX",0.0231382510279141,NA,NA,0.0231382510279141,NA,NA
2017,"LUX",-0.00373766126255237,NA,NA,-0.00373766126255237,NA,NA
2018,"LUX",0.010059248209884,NA,NA,0.010059248209884,NA,NA
2019,"LUX",0.00389044132749872,NA,NA,0.00389044132749872,NA,NA
1960,"MEX",NA,NA,NA,NA,NA,NA
1961,"MEX",-0.004013115439501,NA,NA,-0.004013115439501,NA,NA
1962,"MEX",0.00664599357169715,NA,NA,0.00664599357169715,NA,NA
1963,"MEX",0.0623293295077987,NA,NA,NA,0.0623293295077987,NA
1964,"MEX",0.101927796685844,NA,NA,NA,NA,0.101927796685844
1965,"MEX",0.0238069414016016,NA,NA,0.0238069414016016,NA,NA
1966,"MEX",0.0300733287101538,NA,NA,0.0300733287101538,NA,NA
1967,"MEX",0.0246581468179696,NA,NA,0.0246581468179696,NA,NA
1968,"MEX",0.0570982126647885,NA,NA,NA,0.0570982126647885,NA
1969,"MEX",0.00422542553751248,NA,NA,0.00422542553751248,NA,NA
1970,"MEX",0.0325337031231452,NA,NA,0.0325337031231452,NA,NA
1971,"MEX",0.0106487920496414,NA,NA,0.0106487920496414,NA,NA
1972,"MEX",0.0528703623706563,NA,NA,NA,0.0528703623706563,NA
1973,"MEX",0.0526337611484022,NA,NA,NA,0.0526337611484022,NA
1974,"MEX",0.031040885811533,NA,NA,0.031040885811533,NA,NA
1975,"MEX",0.0270336076648114,NA,NA,0.0270336076648114,NA,NA
1976,"MEX",0.0145717286299634,NA,NA,0.0145717286299634,NA,NA
1977,"MEX",0.00764630155239199,NA,NA,0.00764630155239199,NA,NA
1978,"MEX",0.0552242379870302,NA,NA,NA,0.0552242379870302,NA
1979,"MEX",0.0646562878267223,NA,NA,NA,0.0646562878267223,NA
1980,"MEX",0.0570641885269103,NA,NA,NA,0.0570641885269103,NA
1981,"MEX",0.0621359878252123,NA,NA,NA,0.0621359878252123,NA
1982,"MEX",-0.0301412229623353,NA,NA,-0.0301412229623353,NA,NA
1983,"MEX",-0.0646852021944087,NA,-0.0646852021944087,NA,NA,NA
1984,"MEX",0.0130981958080989,NA,NA,0.0130981958080989,NA,NA
1985,"MEX",0.00566445192817544,NA,NA,0.00566445192817544,NA,NA
1986,"MEX",-0.0575776888826104,NA,-0.0575776888826104,NA,NA,NA
1987,"MEX",-0.00203203987644873,NA,NA,-0.00203203987644873,NA,NA
1988,"MEX",-0.00745460204822657,NA,NA,-0.00745460204822657,NA,NA
1989,"MEX",0.0219928950034409,NA,NA,0.0219928950034409,NA,NA
1990,"MEX",0.0309793879584774,NA,NA,0.0309793879584774,NA,NA
1991,"MEX",0.0230937270464007,NA,NA,0.0230937270464007,NA,NA
1992,"MEX",0.0176909031338472,NA,NA,0.0176909031338472,NA,NA
1993,"MEX",0.0174247577292592,NA,NA,0.0174247577292592,NA,NA
1994,"MEX",0.031590581125853,NA,NA,0.031590581125853,NA,NA
1995,"MEX",-0.0783174889349852,NA,-0.0783174889349852,NA,NA,NA
1996,"MEX",0.0507245396345115,NA,NA,NA,0.0507245396345115,NA
1997,"MEX",0.0519356138548124,NA,NA,NA,0.0519356138548124,NA
1998,"MEX",0.0358157518075946,NA,NA,NA,0.0358157518075946,NA
1999,"MEX",0.0124783055732469,NA,NA,0.0124783055732469,NA,NA
2000,"MEX",0.0344098904372285,NA,NA,NA,0.0344098904372285,NA
2001,"MEX",-0.0179290793723189,NA,NA,-0.0179290793723189,NA,NA
2002,"MEX",-0.0140293214057845,NA,NA,-0.0140293214057845,NA,NA
2003,"MEX",0.000722644864624922,NA,NA,0.000722644864624922,NA,NA
2004,"MEX",0.0249482899887439,NA,NA,0.0249482899887439,NA,NA
2005,"MEX",0.00869521980764865,NA,NA,0.00869521980764865,NA,NA
2006,"MEX",0.0298443932187045,NA,NA,0.0298443932187045,NA,NA
2007,"MEX",0.00782562976033563,NA,NA,0.00782562976033563,NA,NA
2008,"MEX",-0.00357639294484102,NA,NA,-0.00357639294484102,NA,NA
2009,"MEX",-0.0667416079500445,NA,-0.0667416079500445,NA,NA,NA
2010,"MEX",0.0361718997986031,NA,NA,NA,0.0361718997986031,NA
2011,"MEX",0.0222716235550071,NA,NA,0.0222716235550071,NA,NA
2012,"MEX",0.022471403818654,NA,NA,0.022471403818654,NA,NA
2013,"MEX",0.000294487486104167,NA,NA,0.000294487486104167,NA,NA
2014,"MEX",0.01499191113593,NA,NA,0.01499191113593,NA,NA
2015,"MEX",0.0201393368227358,NA,NA,0.0201393368227358,NA,NA
2016,"MEX",0.0167968805841419,NA,NA,0.0167968805841419,NA,NA
2017,"MEX",0.00936350359225968,NA,NA,0.00936350359225968,NA,NA
2018,"MEX",0.00991933789919108,NA,NA,0.00991933789919108,NA,NA
2019,"MEX",-0.0138618822458132,NA,NA,-0.0138618822458132,NA,NA
1960,"MLT",NA,NA,NA,NA,NA,NA
1961,"MLT",-0.00477125462636596,NA,NA,-0.00477125462636596,NA,NA
1962,"MLT",-0.0363026639540586,NA,NA,-0.0363026639540586,NA,NA
1963,"MLT",0.00136079481596418,NA,NA,0.00136079481596418,NA,NA
1964,"MLT",0.0267309323982921,NA,NA,0.0267309323982921,NA,NA
1965,"MLT",0.0739802994729333,NA,NA,NA,0.0739802994729333,NA
1966,"MLT",0.110292900805786,NA,NA,NA,NA,0.110292900805786
1967,"MLT",0.0704189193144424,NA,NA,NA,0.0704189193144424,NA
1968,"MLT",0.103898132088754,NA,NA,NA,0.103898132088754,NA
1969,"MLT",0.0642208078423618,NA,NA,NA,0.0642208078423618,NA
1970,"MLT",0.126079533481204,NA,NA,NA,NA,0.126079533481204
1971,"MLT",0.0251475299000508,NA,NA,0.0251475299000508,NA,NA
1972,"MLT",0.0581155812179344,NA,NA,NA,0.0581155812179344,NA
1973,"MLT",0.0403252835502039,NA,NA,0.0403252835502039,NA,NA
1974,"MLT",0.0981353992104199,NA,NA,NA,0.0981353992104199,NA
1975,"MLT",0.192192359897944,NA,NA,NA,NA,0.192192359897944
1976,"MLT",0.165744463197321,NA,NA,NA,NA,0.165744463197321
1977,"MLT",0.116503856384809,NA,NA,NA,NA,0.116503856384809
1978,"MLT",0.105305271713983,NA,NA,NA,0.105305271713983,NA
1979,"MLT",0.0977467656391224,NA,NA,NA,0.0977467656391224,NA
1980,"MLT",0.0628049912462501,NA,NA,NA,0.0628049912462501,NA
1981,"MLT",0.0249949043546589,NA,NA,0.0249949043546589,NA,NA
1982,"MLT",0.0142207561927248,NA,NA,0.0142207561927248,NA,NA
1983,"MLT",-0.0149551412307235,NA,NA,-0.0149551412307235,NA,NA
1984,"MLT",0.00026201600045539,NA,NA,0.00026201600045539,NA,NA
1985,"MLT",0.0165201444349319,NA,NA,0.0165201444349319,NA,NA
1986,"MLT",0.0293978341290437,NA,NA,0.0293978341290437,NA,NA
1987,"MLT",0.0316779155082523,NA,NA,0.0316779155082523,NA,NA
1988,"MLT",0.0744649863868683,NA,NA,NA,0.0744649863868683,NA
1989,"MLT",0.072345420640672,NA,NA,NA,0.072345420640672,NA
1990,"MLT",0.0538648674174644,NA,NA,NA,0.0538648674174644,NA
1991,"MLT",0.0538693589834502,NA,NA,NA,0.0538693589834502,NA
1992,"MLT",0.0386882260052137,NA,NA,0.0386882260052137,NA,NA
1993,"MLT",0.036680568066072,NA,NA,0.036680568066072,NA,NA
1994,"MLT",0.0481013230688603,NA,NA,NA,0.0481013230688603,NA
1995,"MLT",0.0545484434875363,NA,NA,NA,0.0545484434875363,NA
1996,"MLT",0.0286115336317967,NA,NA,0.0286115336317967,NA,NA
1997,"MLT",0.0429508890305175,NA,NA,0.0429508890305175,NA,NA
1998,"MLT",0.0416742222353641,NA,NA,0.0416742222353641,NA,NA
1999,"MLT",0.0382538179322298,NA,NA,0.0382538179322298,NA,NA
2000,"MLT",0.0595160872390392,NA,NA,NA,0.0595160872390392,NA
2001,"MLT",-0.000727300662317298,NA,NA,-0.000727300662317298,NA,NA
2002,"MLT",0.023655196803307,NA,NA,0.023655196803307,NA,NA
2003,"MLT",0.0199606917128323,NA,NA,0.0199606917128323,NA,NA
2004,"MLT",-0.000448148870043519,NA,NA,-0.000448148870043519,NA,NA
2005,"MLT",0.0331276803741114,NA,NA,0.0331276803741114,NA,NA
2006,"MLT",0.0140894487528946,NA,NA,0.0140894487528946,NA,NA
2007,"MLT",0.0359789106454254,NA,NA,0.0359789106454254,NA,NA
2008,"MLT",0.0293286024288262,NA,NA,0.0293286024288262,NA,NA
2009,"MLT",-0.0295072754669634,NA,NA,-0.0295072754669634,NA,NA
2010,"MLT",0.0286756275157214,NA,NA,0.0286756275157214,NA,NA
2011,"MLT",0.00567468392170434,NA,NA,0.00567468392170434,NA,NA
2012,"MLT",0.0182141911675622,NA,NA,0.0182141911675622,NA,NA
2013,"MLT",0.037855275518057,NA,NA,0.037855275518057,NA,NA
2014,"MLT",0.0795482757575785,NA,NA,NA,0.0795482757575785,NA
2015,"MLT",0.100656909625232,NA,NA,NA,0.100656909625232,NA
2016,"MLT",0.0521069502808895,NA,NA,NA,0.0521069502808895,NA
2017,"MLT",0.0606893034032296,NA,NA,NA,0.0606893034032296,NA
2018,"MLT",0.0700903921399516,NA,NA,NA,0.0700903921399516,NA
2019,"MLT",0.0440004630078772,NA,NA,NA,0.0440004630078772,NA
1960,"MYS",NA,NA,NA,NA,NA,NA
1961,"MYS",0.0437468869081949,NA,NA,NA,0.0437468869081949,NA
1962,"MYS",0.0323903460082891,NA,NA,0.0323903460082891,NA,NA
1963,"MYS",0.0380842832490831,NA,NA,NA,0.0380842832490831,NA
1964,"MYS",0.0221341659427186,NA,NA,0.0221341659427186,NA,NA
1965,"MYS",0.045926183158107,NA,NA,NA,0.045926183158107,NA
1966,"MYS",0.0443029441224543,NA,NA,NA,0.0443029441224543,NA
1967,"MYS",0.00867933373830665,NA,NA,0.00867933373830665,NA,NA
1968,"MYS",0.0466449756093097,NA,NA,NA,0.0466449756093097,NA
1969,"MYS",0.0254911295384812,NA,NA,0.0254911295384812,NA,NA
1970,"MYS",0.0341090456412694,NA,NA,0.0341090456412694,NA,NA
1971,"MYS",0.200612282823385,NA,NA,NA,NA,0.200612282823385
1972,"MYS",0.0685911964212691,NA,NA,NA,0.0685911964212691,NA
1973,"MYS",0.0911529009774608,NA,NA,NA,0.0911529009774608,NA
1974,"MYS",0.0577778013334216,NA,NA,NA,0.0577778013334216,NA
1975,"MYS",-0.0161145109100849,NA,NA,-0.0161145109100849,NA,NA
1976,"MYS",0.0882106762368142,NA,NA,NA,0.0882106762368142,NA
1977,"MYS",0.0504352669485799,NA,NA,NA,0.0504352669485799,NA
1978,"MYS",0.039513353416178,NA,NA,NA,0.039513353416178,NA
1979,"MYS",0.0660974930129725,NA,NA,NA,0.0660974930129725,NA
1980,"MYS",0.0481183874640245,NA,NA,NA,0.0481183874640245,NA
1981,"MYS",0.0439989757495198,NA,NA,NA,0.0439989757495198,NA
1982,"MYS",0.0350552528312982,NA,NA,0.0350552528312982,NA,NA
1983,"MYS",0.0372077387441831,NA,NA,0.0372077387441831,NA,NA
1984,"MYS",0.0511705558525293,NA,NA,NA,0.0511705558525293,NA
1985,"MYS",-0.0365422711997641,NA,NA,-0.0365422711997641,NA,NA
1986,"MYS",-0.0170008482895374,NA,NA,-0.0170008482895374,NA,NA
1987,"MYS",0.0233969063382504,NA,NA,0.0233969063382504,NA,NA
1988,"MYS",0.0559975352493045,NA,NA,NA,0.0559975352493045,NA
1989,"MYS",0.0602554079091537,NA,NA,NA,0.0602554079091537,NA
1990,"MYS",0.0598139368969088,NA,NA,NA,0.0598139368969088,NA
1991,"MYS",0.0664644302782633,NA,NA,NA,0.0664644302782633,NA
1992,"MYS",0.0611914463197349,NA,NA,NA,0.0611914463197349,NA
1993,"MYS",0.0717509153633722,NA,NA,NA,0.0717509153633722,NA
1994,"MYS",0.065191086249095,NA,NA,NA,0.065191086249095,NA
1995,"MYS",0.0709453389701404,NA,NA,NA,0.0709453389701404,NA
1996,"MYS",0.0722872925670468,NA,NA,NA,0.0722872925670468,NA
1997,"MYS",0.0460927091799346,NA,NA,NA,0.0460927091799346,NA
1998,"MYS",-0.0967122575589741,-0.0967122575589741,NA,NA,NA,NA
1999,"MYS",0.0357732125022918,NA,NA,0.0357732125022918,NA,NA
2000,"MYS",0.063575070156493,NA,NA,NA,0.063575070156493,NA
2001,"MYS",-0.016651498688954,NA,NA,-0.016651498688954,NA,NA
2002,"MYS",0.032174161006346,NA,NA,0.032174161006346,NA,NA
2003,"MYS",0.0368792075362392,NA,NA,0.0368792075362392,NA,NA
2004,"MYS",0.0469855504421393,NA,NA,NA,0.0469855504421393,NA
2005,"MYS",0.0328229296096558,NA,NA,0.0328229296096558,NA,NA
2006,"MYS",0.0352429035001915,NA,NA,0.0352429035001915,NA,NA
2007,"MYS",0.0423645879756136,NA,NA,NA,0.0423645879756136,NA
2008,"MYS",0.0284707517809459,NA,NA,0.0284707517809459,NA,NA
2009,"MYS",-0.0328558953541277,NA,NA,-0.0328558953541277,NA,NA
2010,"MYS",0.0562353529852975,NA,NA,NA,0.0562353529852975,NA
2011,"MYS",0.0366614892609349,NA,NA,0.0366614892609349,NA,NA
2012,"MYS",0.0395953333952004,NA,NA,NA,0.0395953333952004,NA
2013,"MYS",0.0327004546421454,NA,NA,0.0327004546421454,NA,NA
2014,"MYS",0.0459522302326059,NA,NA,NA,0.0459522302326059,NA
2015,"MYS",0.0368772089478933,NA,NA,0.0368772089478933,NA,NA
2016,"MYS",0.0304158699876993,NA,NA,0.0304158699876993,NA,NA
2017,"MYS",0.0438398038005821,NA,NA,NA,0.0438398038005821,NA
2018,"MYS",0.0336300356346815,NA,NA,0.0336300356346815,NA,NA
2019,"MYS",0.0292595877127904,NA,NA,0.0292595877127904,NA,NA
1960,"NAM",NA,NA,NA,NA,NA,NA
1961,"NAM",-0.0100155057559529,NA,NA,-0.0100155057559529,NA,NA
1962,"NAM",0.110696886603721,NA,NA,NA,NA,0.110696886603721
1963,"NAM",0.0405191418754665,NA,NA,NA,0.0405191418754665,NA
1964,"NAM",0.0942297576960935,NA,NA,NA,NA,0.0942297576960935
1965,"NAM",0.0204354004702896,NA,NA,0.0204354004702896,NA,NA
1966,"NAM",0.0371703253316396,NA,NA,NA,0.0371703253316396,NA
1967,"NAM",-0.0125658041009981,NA,NA,-0.0125658041009981,NA,NA
1968,"NAM",0.0129494635774763,NA,NA,0.0129494635774763,NA,NA
1969,"NAM",0.0450107435306859,NA,NA,NA,0.0450107435306859,NA
1970,"NAM",0.0646079161093267,NA,NA,NA,0.0646079161093267,NA
1971,"NAM",0.0213549183385457,NA,NA,0.0213549183385457,NA,NA
1972,"NAM",-0.0114316156788905,NA,NA,-0.0114316156788905,NA,NA
1973,"NAM",0.0077277348022069,NA,NA,0.0077277348022069,NA,NA
1974,"NAM",0.0403878395910682,NA,NA,NA,0.0403878395910682,NA
1975,"NAM",-0.00451828237285556,NA,NA,-0.00451828237285556,NA,NA
1976,"NAM",-0.00955751635508517,NA,NA,-0.00955751635508517,NA,NA
1977,"NAM",-0.0215939975073451,NA,NA,-0.0215939975073451,NA,NA
1978,"NAM",0.00722214947685429,NA,NA,0.00722214947685429,NA,NA
1979,"NAM",0.0165814721481761,NA,NA,0.0165814721481761,NA,NA
1980,"NAM",0.0439771888190792,NA,NA,NA,0.0439771888190792,NA
1981,"NAM",-0.0119699013957076,NA,NA,-0.0119699013957076,NA,NA
1982,"NAM",-0.025758734330335,NA,NA,-0.025758734330335,NA,NA
1983,"NAM",-0.0412493058534875,NA,-0.0412493058534875,NA,NA,NA
1984,"NAM",-0.0286744242845339,NA,NA,-0.0286744242845339,NA,NA
1985,"NAM",-0.0254343367407848,NA,NA,-0.0254343367407848,NA,NA
1986,"NAM",0.012370895137696,NA,NA,0.012370895137696,NA,NA
1987,"NAM",-0.00217975759562128,NA,NA,-0.00217975759562128,NA,NA
1988,"NAM",-0.0293859600459796,NA,NA,-0.0293859600459796,NA,NA
1989,"NAM",-0.0177719168874705,NA,NA,-0.0177719168874705,NA,NA
1990,"NAM",-0.0129227096562428,NA,NA,-0.0129227096562428,NA,NA
1991,"NAM",0.0497988097553097,NA,NA,NA,0.0497988097553097,NA
1992,"NAM",0.0432264092158055,NA,NA,NA,0.0432264092158055,NA
1993,"NAM",-0.0399356203084046,NA,-0.0399356203084046,NA,NA,NA
1994,"NAM",-0.00616873034601906,NA,NA,-0.00616873034601906,NA,NA
1995,"NAM",0.0159855226230399,NA,NA,0.0159855226230399,NA,NA
1996,"NAM",0.0098819203194469,NA,NA,0.0098819203194469,NA,NA
1997,"NAM",0.020931357070916,NA,NA,0.020931357070916,NA,NA
1998,"NAM",0.0128694270218197,NA,NA,0.0128694270218197,NA,NA
1999,"NAM",0.0148106752110195,NA,NA,0.0148106752110195,NA,NA
2000,"NAM",0.0172102978268578,NA,NA,0.0172102978268578,NA,NA
2001,"NAM",-0.00436587167842262,NA,NA,-0.00436587167842262,NA,NA
2002,"NAM",0.032124084099252,NA,NA,0.032124084099252,NA,NA
2003,"NAM",0.0270908776682177,NA,NA,0.0270908776682177,NA,NA
2004,"NAM",0.105847980570123,NA,NA,NA,NA,0.105847980570123
2005,"NAM",0.00911969684520098,NA,NA,0.00911969684520098,NA,NA
2006,"NAM",0.0528092847323904,NA,NA,NA,0.0528092847323904,NA
2007,"NAM",0.0352563657908289,NA,NA,NA,0.0352563657908289,NA
2008,"NAM",0.0079714374452664,NA,NA,0.0079714374452664,NA,NA
2009,"NAM",-0.015185685725788,NA,NA,-0.015185685725788,NA,NA
2010,"NAM",0.0414604583012177,NA,NA,NA,0.0414604583012177,NA
2011,"NAM",0.0324825016506749,NA,NA,0.0324825016506749,NA,NA
2012,"NAM",0.0323860197692794,NA,NA,0.0323860197692794,NA,NA
2013,"NAM",0.0378354537257171,NA,NA,NA,0.0378354537257171,NA
2014,"NAM",0.0390098034266206,NA,NA,NA,0.0390098034266206,NA
2015,"NAM",0.0265373789060588,NA,NA,0.0265373789060588,NA,NA
2016,"NAM",-0.0210505326920757,NA,NA,-0.0210505326920757,NA,NA
2017,"NAM",-0.0210736028059242,NA,NA,-0.0210736028059242,NA,NA
2018,"NAM",-0.0117995595763342,NA,NA,-0.0117995595763342,NA,NA
2019,"NAM",-0.0296628227168069,NA,NA,-0.0296628227168069,NA,NA
1960,"NLD",NA,NA,NA,NA,NA,NA
1961,"NLD",0.0163571123994553,NA,NA,0.0163571123994553,NA,NA
1962,"NLD",0.030156497821417,NA,NA,NA,0.030156497821417,NA
1963,"NLD",0.0202828444269205,NA,NA,NA,0.0202828444269205,NA
1964,"NLD",0.0795607165744212,NA,NA,NA,NA,0.0795607165744212
1965,"NLD",0.0417945416467431,NA,NA,NA,0.0417945416467431,NA
1966,"NLD",0.0153516161025369,NA,NA,0.0153516161025369,NA,NA
1967,"NLD",0.0440583823233849,NA,NA,NA,0.0440583823233849,NA
1968,"NLD",0.0610401018135478,NA,NA,NA,NA,0.0610401018135478
1969,"NLD",0.0606176240341925,NA,NA,NA,NA,0.0606176240341925
1970,"NLD",0.0516886813042554,NA,NA,NA,NA,0.0516886813042554
1971,"NLD",0.0317233492340543,NA,NA,NA,0.0317233492340543,NA
1972,"NLD",0.0139644625339406,NA,NA,0.0139644625339406,NA,NA
1973,"NLD",0.0468707388674754,NA,NA,NA,0.0468707388674754,NA
1974,"NLD",0.0324694921914679,NA,NA,NA,0.0324694921914679,NA
1975,"NLD",-0.00761287779776221,NA,NA,-0.00761287779776221,NA,NA
1976,"NLD",0.0395334823811795,NA,NA,NA,0.0395334823811795,NA
1977,"NLD",0.0118907138643682,NA,NA,0.0118907138643682,NA,NA
1978,"NLD",0.0166379645937194,NA,NA,0.0166379645937194,NA,NA
1979,"NLD",0.0140890700037242,NA,NA,0.0140890700037242,NA,NA
1980,"NLD",0.0266848609705359,NA,NA,NA,0.0266848609705359,NA
1981,"NLD",-0.0130919375903653,NA,NA,-0.0130919375903653,NA,NA
1982,"NLD",-0.0173439484373707,NA,NA,-0.0173439484373707,NA,NA
1983,"NLD",0.0157139008181579,NA,NA,0.0157139008181579,NA,NA
1984,"NLD",0.025468402840785,NA,NA,NA,0.025468402840785,NA
1985,"NLD",0.0203990345225464,NA,NA,NA,0.0203990345225464,NA
1986,"NLD",0.0221088233316236,NA,NA,NA,0.0221088233316236,NA
1987,"NLD",0.0132800996520872,NA,NA,0.0132800996520872,NA,NA
1988,"NLD",0.0280135066062857,NA,NA,NA,0.0280135066062857,NA
1989,"NLD",0.0375576824916317,NA,NA,NA,0.0375576824916317,NA
1990,"NLD",0.0350929176543151,NA,NA,NA,0.0350929176543151,NA
1991,"NLD",0.0176536123216391,NA,NA,0.0176536123216391,NA,NA
1992,"NLD",0.0102644754028898,NA,NA,0.0102644754028898,NA,NA
1993,"NLD",0.00580191207233782,NA,NA,0.00580191207233782,NA,NA
1994,"NLD",0.0228370498582713,NA,NA,NA,0.0228370498582713,NA
1995,"NLD",0.0245777677872809,NA,NA,NA,0.0245777677872809,NA
1996,"NLD",0.0286429492191043,NA,NA,NA,0.0286429492191043,NA
1997,"NLD",0.0371449483022175,NA,NA,NA,0.0371449483022175,NA
1998,"NLD",0.0406452584531274,NA,NA,NA,0.0406452584531274,NA
1999,"NLD",0.0443791748005473,NA,NA,NA,0.0443791748005473,NA
2000,"NLD",0.0360247629451678,NA,NA,NA,0.0360247629451678,NA
2001,"NLD",0.0173971657111647,NA,NA,0.0173971657111647,NA,NA
2002,"NLD",-0.00356532000008225,NA,NA,-0.00356532000008225,NA,NA
2003,"NLD",-0.00404424273147641,NA,NA,-0.00404424273147641,NA,NA
2004,"NLD",0.0144499754344503,NA,NA,0.0144499754344503,NA,NA
2005,"NLD",0.0155221302682405,NA,NA,0.0155221302682405,NA,NA
2006,"NLD",0.0300197186011355,NA,NA,NA,0.0300197186011355,NA
2007,"NLD",0.0335440711039745,NA,NA,NA,0.0335440711039745,NA
2008,"NLD",0.0179138601563331,NA,NA,0.0179138601563331,NA,NA
2009,"NLD",-0.0400448934971894,NA,-0.0400448934971894,NA,NA,NA
2010,"NLD",0.00999254587049503,NA,NA,0.00999254587049503,NA,NA
2011,"NLD",0.0121582921140166,NA,NA,0.0121582921140166,NA,NA
2012,"NLD",-0.0134655165619945,NA,NA,-0.0134655165619945,NA,NA
2013,"NLD",-0.00436490262358813,NA,NA,-0.00436490262358813,NA,NA
2014,"NLD",0.0112907256350139,NA,NA,0.0112907256350139,NA,NA
2015,"NLD",0.0168242275190691,NA,NA,0.0168242275190691,NA,NA
2016,"NLD",0.0193417417334518,NA,NA,0.0193417417334518,NA,NA
2017,"NLD",0.0266874312730556,NA,NA,NA,0.0266874312730556,NA
2018,"NLD",0.0213164497067821,NA,NA,NA,0.0213164497067821,NA
2019,"NLD",0.0145397880325031,NA,NA,0.0145397880325031,NA,NA
1960,"NOR",NA,NA,NA,NA,NA,NA
1961,"NOR",0.0543249785155107,NA,NA,NA,NA,0.0543249785155107
1962,"NOR",0.0199120009941185,NA,NA,NA,0.0199120009941185,NA
1963,"NOR",0.0300321842703222,NA,NA,NA,0.0300321842703222,NA
1964,"NOR",0.0421947813202233,NA,NA,NA,0.0421947813202233,NA
1965,"NOR",0.0447076403097786,NA,NA,NA,0.0447076403097786,NA
1966,"NOR",0.0294364041555828,NA,NA,NA,0.0294364041555828,NA
1967,"NOR",0.0534753558606087,NA,NA,NA,NA,0.0534753558606087
1968,"NOR",0.013757523338894,NA,NA,0.013757523338894,NA,NA
1969,"NOR",0.0363688091259156,NA,NA,NA,0.0363688091259156,NA
1970,"NOR",0.0130366896247873,NA,NA,0.0130366896247873,NA,NA
1971,"NOR",0.0488204991200263,NA,NA,NA,NA,0.0488204991200263
1972,"NOR",0.0456867221856754,NA,NA,NA,0.0456867221856754,NA
1973,"NOR",0.0381831463739659,NA,NA,NA,0.0381831463739659,NA
1974,"NOR",0.0327275879904585,NA,NA,NA,0.0327275879904585,NA
1975,"NOR",0.0436847487725576,NA,NA,NA,0.0436847487725576,NA
1976,"NOR",0.0531448582349345,NA,NA,NA,NA,0.0531448582349345
1977,"NOR",0.0372665055006529,NA,NA,NA,0.0372665055006529,NA
1978,"NOR",0.034893225669085,NA,NA,NA,0.034893225669085,NA
1979,"NOR",0.0402177989871781,NA,NA,NA,0.0402177989871781,NA
1980,"NOR",0.0422663579091271,NA,NA,NA,0.0422663579091271,NA
1981,"NOR",0.0127861181133109,NA,NA,0.0127861181133109,NA,NA
1982,"NOR",-0.000738518974168989,NA,NA,-0.000738518974168989,NA,NA
1983,"NOR",0.0364690169557849,NA,NA,NA,0.0364690169557849,NA
1984,"NOR",0.0570174376094499,NA,NA,NA,NA,0.0570174376094499
1985,"NOR",0.0517627334631139,NA,NA,NA,NA,0.0517627334631139
1986,"NOR",0.0363757609068687,NA,NA,NA,0.0363757609068687,NA
1987,"NOR",0.0132455687413435,NA,NA,0.0132455687413435,NA,NA
1988,"NOR",-0.00705883861152778,NA,NA,-0.00705883861152778,NA,NA
1989,"NOR",0.00556404659177567,NA,NA,0.00556404659177567,NA,NA
1990,"NOR",0.0142452296618651,NA,NA,0.0142452296618651,NA,NA
1991,"NOR",0.0254904453204274,NA,NA,NA,0.0254904453204274,NA
1992,"NOR",0.0301432607417509,NA,NA,NA,0.0301432607417509,NA
1993,"NOR",0.0227103737006562,NA,NA,NA,0.0227103737006562,NA
1994,"NOR",0.0445467943798292,NA,NA,NA,0.0445467943798292,NA
1995,"NOR",0.0355015844166107,NA,NA,NA,0.0355015844166107,NA
1996,"NOR",0.0440125901330195,NA,NA,NA,0.0440125901330195,NA
1997,"NOR",0.0464022667822463,NA,NA,NA,0.0464022667822463,NA
1998,"NOR",0.0199623311258701,NA,NA,NA,0.0199623311258701,NA
1999,"NOR",0.0140822258980626,NA,NA,0.0140822258980626,NA,NA
2000,"NOR",0.0262320770045792,NA,NA,NA,0.0262320770045792,NA
2001,"NOR",0.0153819517480838,NA,NA,0.0153819517480838,NA,NA
2002,"NOR",0.00935809386852471,NA,NA,0.00935809386852471,NA,NA
2003,"NOR",0.0037826419785707,NA,NA,0.0037826419785707,NA,NA
2004,"NOR",0.0333385574149105,NA,NA,NA,0.0333385574149105,NA
2005,"NOR",0.0186891062926995,NA,NA,0.0186891062926995,NA,NA
2006,"NOR",0.0150945440347905,NA,NA,0.0150945440347905,NA,NA
2007,"NOR",0.019814589082626,NA,NA,NA,0.019814589082626,NA
2008,"NOR",-0.00610657292903671,NA,NA,-0.00610657292903671,NA,NA
2009,"NOR",-0.0286367784750915,NA,-0.0286367784750915,NA,NA,NA
2010,"NOR",-0.00514823580564649,NA,NA,-0.00514823580564649,NA,NA
2011,"NOR",-0.00292995385406813,NA,NA,-0.00292995385406813,NA,NA
2012,"NOR",0.0136382048969017,NA,NA,0.0136382048969017,NA,NA
2013,"NOR",-0.00273670180573804,NA,NA,-0.00273670180573804,NA,NA
2014,"NOR",0.00724045225258618,NA,NA,0.00724045225258618,NA,NA
2015,"NOR",0.00838180243258035,NA,NA,0.00838180243258035,NA,NA
2016,"NOR",0.000877176656762568,NA,NA,0.000877176656762568,NA,NA
2017,"NOR",0.0144658886277522,NA,NA,0.0144658886277522,NA,NA
2018,"NOR",0.0049949774388951,NA,NA,0.0049949774388951,NA,NA
2019,"NOR",0.00385644875811342,NA,NA,0.00385644875811342,NA,NA
1960,"NZL",NA,NA,NA,NA,NA,NA
1961,"NZL",0.0261676312233281,NA,NA,0.0261676312233281,NA,NA
1962,"NZL",-0.00218643515759043,NA,NA,-0.00218643515759043,NA,NA
